"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	"Injury Intent"	"Injury Intent Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"California"	"06"	"2008"	"2008"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"25-34 years"	"25-34"	20	5227071	0.4
	"California"	"06"	"2008"	"2008"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"35-44 years"	"35-44"	33	5278905	0.6
	"California"	"06"	"2008"	"2008"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"45-54 years"	"45-54"	56	5158516	1.1
	"California"	"06"	"2008"	"2008"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"55-64 years"	"55-64"	50	3748885	1.3
	"California"	"06"	"2008"	"2008"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"65-74 years"	"65-74"	19	2132744	0.9 (Unreliable)
	"California"	"06"	"2008"	"2008"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"75-84 years"	"75-84"	19	1363109	1.4 (Unreliable)
	"California"	"06"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"15-19 years"	"15-19"	13	2823230	0.5 (Unreliable)
	"California"	"06"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"20-24 years"	"20-24"	24	2685532	0.9
	"California"	"06"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"25-34 years"	"25-34"	45	5227071	0.9
	"California"	"06"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"35-44 years"	"35-44"	66	5278905	1.3
	"California"	"06"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"45-54 years"	"45-54"	90	5158516	1.7
	"California"	"06"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"55-64 years"	"55-64"	88	3748885	2.3
	"California"	"06"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"65-74 years"	"65-74"	45	2132744	2.1
	"California"	"06"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"75-84 years"	"75-84"	52	1363109	3.8
	"California"	"06"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"85+ years"	"85+"	20	560907	3.6
	"California"	"06"	"2008"	"2008"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"15-19 years"	"15-19"	62	2823230	2.2
	"California"	"06"	"2008"	"2008"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"20-24 years"	"20-24"	67	2685532	2.5
	"California"	"06"	"2008"	"2008"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"25-34 years"	"25-34"	69	5227071	1.3
	"California"	"06"	"2008"	"2008"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"35-44 years"	"35-44"	45	5278905	0.9
	"California"	"06"	"2008"	"2008"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"45-54 years"	"45-54"	20	5158516	0.4
	"California"	"06"	"2008"	"2008"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"55-64 years"	"55-64"	13	3748885	0.3 (Unreliable)
	"California"	"06"	"2008"	"2008"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"15-19 years"	"15-19"	18	2823230	0.6 (Unreliable)
	"California"	"06"	"2008"	"2008"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"20-24 years"	"20-24"	22	2685532	0.8
	"California"	"06"	"2008"	"2008"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"25-34 years"	"25-34"	17	5227071	0.3 (Unreliable)
	"California"	"06"	"2008"	"2008"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"35-44 years"	"35-44"	14	5278905	0.3 (Unreliable)
	"California"	"06"	"2008"	"2008"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"10-14 years"	"10-14"	17	2640937	0.6 (Unreliable)
	"California"	"06"	"2008"	"2008"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"15-19 years"	"15-19"	232	2823230	8.2
	"California"	"06"	"2008"	"2008"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"20-24 years"	"20-24"	269	2685532	10.0
	"California"	"06"	"2008"	"2008"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"25-34 years"	"25-34"	348	5227071	6.7
	"California"	"06"	"2008"	"2008"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"35-44 years"	"35-44"	161	5278905	3.0
	"California"	"06"	"2008"	"2008"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"45-54 years"	"45-54"	77	5158516	1.5
	"California"	"06"	"2008"	"2008"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"55-64 years"	"55-64"	51	3748885	1.4
	"California"	"06"	"2008"	"2008"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"65-74 years"	"65-74"	11	2132744	0.5 (Unreliable)
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"15-19 years"	"15-19"	22	2834241	0.8
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"20-24 years"	"20-24"	46	2725786	1.7
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"25-34 years"	"25-34"	78	5279559	1.5
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"35-44 years"	"35-44"	85	5214338	1.6
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"45-54 years"	"45-54"	187	5220443	3.6
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"55-64 years"	"55-64"	159	3905550	4.1
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"65-74 years"	"65-74"	112	2216229	5.1
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"75-84 years"	"75-84"	87	1363420	6.4
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"85+ years"	"85+"	44	584844	7.5
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"15-19 years"	"15-19"	10	2834241	0.4 (Unreliable)
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"20-24 years"	"20-24"	18	2725786	0.7 (Unreliable)
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"25-34 years"	"25-34"	35	5279559	0.7
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"35-44 years"	"35-44"	33	5214338	0.6
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"45-54 years"	"45-54"	70	5220443	1.3
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"55-64 years"	"55-64"	60	3905550	1.5
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"65-74 years"	"65-74"	26	2216229	1.2
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"75-84 years"	"75-84"	20	1363420	1.5
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"15-19 years"	"15-19"	19	2834241	0.7 (Unreliable)
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"20-24 years"	"20-24"	33	2725786	1.2
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"25-34 years"	"25-34"	42	5279559	0.8
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"35-44 years"	"35-44"	50	5214338	1.0
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"45-54 years"	"45-54"	83	5220443	1.6
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"55-64 years"	"55-64"	73	3905550	1.9
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"65-74 years"	"65-74"	60	2216229	2.7
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"75-84 years"	"75-84"	41	1363420	3.0
	"California"	"06"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"85+ years"	"85+"	16	584844	2.7 (Unreliable)
	"California"	"06"	"2009"	"2009"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"15-19 years"	"15-19"	58	2834241	2.0
	"California"	"06"	"2009"	"2009"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"20-24 years"	"20-24"	69	2725786	2.5
	"California"	"06"	"2009"	"2009"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"25-34 years"	"25-34"	74	5279559	1.4
	"California"	"06"	"2009"	"2009"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"35-44 years"	"35-44"	39	5214338	0.7
	"California"	"06"	"2009"	"2009"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"45-54 years"	"45-54"	33	5220443	0.6
	"California"	"06"	"2009"	"2009"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"15-19 years"	"15-19"	13	2834241	0.5 (Unreliable)
	"California"	"06"	"2009"	"2009"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"20-24 years"	"20-24"	12	2725786	0.4 (Unreliable)
	"California"	"06"	"2009"	"2009"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"25-34 years"	"25-34"	17	5279559	0.3 (Unreliable)
	"California"	"06"	"2009"	"2009"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"1-4 years"	"1-4"	10	2045700	0.5 (Unreliable)
	"California"	"06"	"2009"	"2009"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"10-14 years"	"10-14"	15	2606631	0.6 (Unreliable)
	"California"	"06"	"2009"	"2009"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"15-19 years"	"15-19"	221	2834241	7.8
	"California"	"06"	"2009"	"2009"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"20-24 years"	"20-24"	260	2725786	9.5
	"California"	"06"	"2009"	"2009"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"25-34 years"	"25-34"	297	5279559	5.6
	"California"	"06"	"2009"	"2009"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"35-44 years"	"35-44"	139	5214338	2.7
	"California"	"06"	"2009"	"2009"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"45-54 years"	"45-54"	98	5220443	1.9
	"California"	"06"	"2009"	"2009"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"55-64 years"	"55-64"	35	3905550	0.9
	"California"	"06"	"2009"	"2009"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"65-74 years"	"65-74"	11	2216229	0.5 (Unreliable)
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"15-19 years"	"15-19"	16	2823940	0.6 (Unreliable)
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"20-24 years"	"20-24"	47	2765949	1.7
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"25-34 years"	"25-34"	83	5317877	1.6
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"35-44 years"	"35-44"	86	5182710	1.7
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"45-54 years"	"45-54"	155	5252371	3.0
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"55-64 years"	"55-64"	165	4036493	4.1
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"65-74 years"	"65-74"	98	2275336	4.3
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"75-84 years"	"75-84"	112	1370210	8.2
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"85+ years"	"85+"	58	600968	9.7
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"15-19 years"	"15-19"	19	2823940	0.7 (Unreliable)
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"20-24 years"	"20-24"	15	2765949	0.5 (Unreliable)
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"25-34 years"	"25-34"	23	5317877	0.4
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"35-44 years"	"35-44"	28	5182710	0.5
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"45-54 years"	"45-54"	53	5252371	1.0
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"55-64 years"	"55-64"	58	4036493	1.4
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"65-74 years"	"65-74"	24	2275336	1.1
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"75-84 years"	"75-84"	23	1370210	1.7
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"15-19 years"	"15-19"	10	2823940	0.4 (Unreliable)
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"20-24 years"	"20-24"	35	2765949	1.3
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"25-34 years"	"25-34"	40	5317877	0.8
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"35-44 years"	"35-44"	53	5182710	1.0
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"45-54 years"	"45-54"	85	5252371	1.6
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"55-64 years"	"55-64"	85	4036493	2.1
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"65-74 years"	"65-74"	60	2275336	2.6
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"75-84 years"	"75-84"	30	1370210	2.2
	"California"	"06"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"85+ years"	"85+"	21	600968	3.5
	"California"	"06"	"2010"	"2010"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"15-19 years"	"15-19"	47	2823940	1.7
	"California"	"06"	"2010"	"2010"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"20-24 years"	"20-24"	57	2765949	2.1
	"California"	"06"	"2010"	"2010"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"25-34 years"	"25-34"	72	5317877	1.4
	"California"	"06"	"2010"	"2010"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"35-44 years"	"35-44"	36	5182710	0.7
	"California"	"06"	"2010"	"2010"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"45-54 years"	"45-54"	24	5252371	0.5
	"California"	"06"	"2010"	"2010"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"55-64 years"	"55-64"	13	4036493	0.3 (Unreliable)
	"California"	"06"	"2010"	"2010"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"15-19 years"	"15-19"	14	2823940	0.5 (Unreliable)
	"California"	"06"	"2010"	"2010"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"20-24 years"	"20-24"	10	2765949	0.4 (Unreliable)
	"California"	"06"	"2010"	"2010"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"25-34 years"	"25-34"	20	5317877	0.4
	"California"	"06"	"2010"	"2010"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"35-44 years"	"35-44"	10	5182710	0.2 (Unreliable)
	"California"	"06"	"2010"	"2010"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"15-19 years"	"15-19"	211	2823940	7.5
	"California"	"06"	"2010"	"2010"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"20-24 years"	"20-24"	233	2765949	8.4
	"California"	"06"	"2010"	"2010"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"25-34 years"	"25-34"	293	5317877	5.5
	"California"	"06"	"2010"	"2010"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"35-44 years"	"35-44"	134	5182710	2.6
	"California"	"06"	"2010"	"2010"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"45-54 years"	"45-54"	71	5252371	1.4
	"California"	"06"	"2010"	"2010"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"55-64 years"	"55-64"	38	4036493	0.9
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"15-19 years"	"15-19"	15	2747819	0.5 (Unreliable)
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"20-24 years"	"20-24"	29	2865165	1.0
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"25-34 years"	"25-34"	91	5412209	1.7
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"35-44 years"	"35-44"	96	5159137	1.9
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"45-54 years"	"45-54"	156	5253360	3.0
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"55-64 years"	"55-64"	174	4224888	4.1
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"65-74 years"	"65-74"	116	2385079	4.9
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"75-84 years"	"75-84"	108	1389179	7.8
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"85+ years"	"85+"	56	628620	8.9
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"15-19 years"	"15-19"	11	2747819	0.4 (Unreliable)
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"20-24 years"	"20-24"	20	2865165	0.7
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"25-34 years"	"25-34"	29	5412209	0.5
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"35-44 years"	"35-44"	24	5159137	0.5
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"45-54 years"	"45-54"	54	5253360	1.0
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"55-64 years"	"55-64"	40	4224888	0.9
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"65-74 years"	"65-74"	25	2385079	1.0
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	"Suicide"	"2"	"75-84 years"	"75-84"	16	1389179	1.2 (Unreliable)
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"15-19 years"	"15-19"	16	2747819	0.6 (Unreliable)
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"20-24 years"	"20-24"	30	2865165	1.0
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"25-34 years"	"25-34"	58	5412209	1.1
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"35-44 years"	"35-44"	54	5159137	1.0
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"45-54 years"	"45-54"	101	5253360	1.9
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"55-64 years"	"55-64"	96	4224888	2.3
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"65-74 years"	"65-74"	68	2385079	2.9
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"75-84 years"	"75-84"	39	1389179	2.8
	"California"	"06"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	"Suicide"	"2"	"85+ years"	"85+"	27	628620	4.3
	"California"	"06"	"2011"	"2011"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"15-19 years"	"15-19"	39	2747819	1.4
	"California"	"06"	"2011"	"2011"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"20-24 years"	"20-24"	39	2865165	1.4
	"California"	"06"	"2011"	"2011"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"25-34 years"	"25-34"	72	5412209	1.3
	"California"	"06"	"2011"	"2011"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"35-44 years"	"35-44"	29	5159137	0.6
	"California"	"06"	"2011"	"2011"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"45-54 years"	"45-54"	27	5253360	0.5
	"California"	"06"	"2011"	"2011"	"Assault by handgun discharge"	"X93"	"Homicide"	"3"	"55-64 years"	"55-64"	12	4224888	0.3 (Unreliable)
	"California"	"06"	"2011"	"2011"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"25-34 years"	"25-34"	17	5412209	0.3 (Unreliable)
	"California"	"06"	"2011"	"2011"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	"Homicide"	"3"	"35-44 years"	"35-44"	13	5159137	0.3 (Unreliable)
	"California"	"06"	"2011"	"2011"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"10-14 years"	"10-14"	11	2563400	0.4 (Unreliable)
	"California"	"06"	"2011"	"2011"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"15-19 years"	"15-19"	184	2747819	6.7
	"California"	"06"	"2011"	"2011"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"20-24 years"	"20-24"	233	2865165	8.1
	"California"	"06"	"2011"	"2011"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"25-34 years"	"25-34"	297	5412209	5.5
	"California"	"06"	"2011"	"2011"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"35-44 years"	"35-44"	137	5159137	2.7
	"California"	"06"	"2011"	"2011"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"45-54 years"	"45-54"	92	5253360	1.8
	"California"	"06"	"2011"	"2011"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"55-64 years"	"55-64"	37	4224888	0.9
	"California"	"06"	"2011"	"2011"	"Assault by other and unspecified firearm discharge"	"X95"	"Homicide"	"3"	"65-74 years"	"65-74"	16	2385079	0.7 (Unreliable)
	"California"	"06"	"2012"	"2012"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"15-19 years"	"15-19"	18	2701257	0.7 (Unreliable)
	"California"	"06"	"2012"	"2012"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"20-24 years"	"20-24"	46	2919888	1.6
	"California"	"06"	"2012"	"2012"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"25-34 years"	"25-34"	90	5489969	1.6
	"California"	"06"	"2012"	"2012"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"35-44 years"	"35-44"	101	5161286	2.0
	"California"	"06"	"2012"	"2012"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"45-54 years"	"45-54"	147	5234673	2.8
	"California"	"06"	"2012"	"2012"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"55-64 years"	"55-64"	170	4307582	3.9
	"California"	"06"	"2012"	"2012"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"65-74 years"	"65-74"	122	2546598	4.8
	"California"	"06"	"2012"	"2012"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"75-84 years"	"75-84"	108	1406652	7.7
	"California"	"06"	"2012"	"2012"	"Intentional self-harm by handgun discharge"	"X72"	"Suicide"	"2"	"85+ years"	"85+"	61	649022	9.4
